timestamp,type,symbol,signalPrice,side,aggressiveVolume,passiveVolume,zone,refilled,confirmed,invalidationTime,invalidationReason,outcome
"2025-05-27T13:10:29.129Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:29.129Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:29.348Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:29.348Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:29.348Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:29.348Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:29.348Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:29.348Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:29.629Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:29.629Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:29.629Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:29.629Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:29.629Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:29.629Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:30.036Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:30.036Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:30.036Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:30.036Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:30.036Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:30.036Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:30.060Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:30.060Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:30.060Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:30.060Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:30.060Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:30.060Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:30.193Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:30.193Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:30.193Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:30.193Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:30.193Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:30.193Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:30.391Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:30.391Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:30.391Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:30.391Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:30.391Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:30.391Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:30.785Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:30.785Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:30.785Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:30.785Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:30.785Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:30.785Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:30.790Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:30.790Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:30.790Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:30.790Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:30.790Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:30.790Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:31.086Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:31.086Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:31.086Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:31.086Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:31.086Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:31.086Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:31.091Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:31.091Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:31.091Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:31.091Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:31.091Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:31.091Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:32.427Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:32.427Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:32.427Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:32.427Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:32.427Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:32.427Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:33.693Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:33.693Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:33.693Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:33.693Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:33.693Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:33.693Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:34.558Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:34.558Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:34.558Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:34.558Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:34.558Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:34.558Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:36.118Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:36.118Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:36.118Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:36.118Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:36.118Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:36.118Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:36.198Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:36.198Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:36.198Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:36.198Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:36.198Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:36.198Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:36.760Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:36.760Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:36.760Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:36.760Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:36.760Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:36.760Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:36.774Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:36.774Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:36.774Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:36.774Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:37.075Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:37.075Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:37.075Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:37.075Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:37.078Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:37.078Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:37.078Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:37.078Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:37.136Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:37.136Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:37.136Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:37.136Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:37.146Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:37.146Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:37.146Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:37.146Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:37.212Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:37.212Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:37.212Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:37.212Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:37.335Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:37.335Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:37.335Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:37.335Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:37.340Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:37.340Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:37.340Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:37.340Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:37.515Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:37.515Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:37.515Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:37.515Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:38.483Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:38.483Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:38.483Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:38.483Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:38.971Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:38.971Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:38.971Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:38.971Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:39.073Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:39.073Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:39.073Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:39.073Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:39.076Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:39.076Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:39.076Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:39.076Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:40.050Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:40.050Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:40.050Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:40.050Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:40.200Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:40.200Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:40.200Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:40.200Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:40.405Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:40.405Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:40.405Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:40.405Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:40.409Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:40.409Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:40.409Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:40.409Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:40.485Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:40.485Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:40.485Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:40.485Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:41.940Z","absorption","LTCUSDT","96.23","buy","92.564","76.658","96","true","false","2025-05-27T13:10:41.940Z","Timeout (no move)","fail"
"2025-05-27T13:10:41.945Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:41.945Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:41.945Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:41.945Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:42.177Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:42.177Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:42.177Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:42.177Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:42.181Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:42.181Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:42.181Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:42.181Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:42.544Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:42.544Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:42.544Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:42.544Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:43.306Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:43.306Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:43.306Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:43.306Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:43.312Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:43.312Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:43.312Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:43.312Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:43.344Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:43.344Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:43.344Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:43.344Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:43.893Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:43.893Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:43.893Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:43.893Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:43.897Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:43.897Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:43.897Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:43.897Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:44.357Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:44.357Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:44.357Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:44.357Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:44.752Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:44.752Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:44.752Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:44.752Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:44.756Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:44.756Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:44.756Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:44.756Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:44.759Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:44.759Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:44.759Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:44.759Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:45.411Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:45.411Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:45.411Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:45.411Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:45.632Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:45.632Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:45.632Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:45.632Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:45.810Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:45.810Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:45.810Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:45.810Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:45.814Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:45.814Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:45.814Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:45.814Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:46.539Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:46.539Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:46.539Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:46.539Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:46.543Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:46.543Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:46.543Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:46.543Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:46.548Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:46.548Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:46.548Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:46.548Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:47.087Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:47.087Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:47.087Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:47.087Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:47.838Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:47.838Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:47.838Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:47.838Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:48.162Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:48.162Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:48.162Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:48.162Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:48.379Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:48.379Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:48.379Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:48.379Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.259Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.259Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.259Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.259Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.426Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.426Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.426Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.426Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.653Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.653Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.653Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.653Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.756Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.756Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.756Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.756Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.781Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.781Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.781Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.781Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.815Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.815Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.815Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.815Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.829Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.829Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.829Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.829Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.857Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.857Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.857Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.857Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.922Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.922Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.922Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.922Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.928Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.928Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.928Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.928Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.944Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.944Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:49.944Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:49.944Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:50.023Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:50.023Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:50.023Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:50.023Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:50.033Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:50.033Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:50.033Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:50.033Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:50.075Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:50.075Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:50.075Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:50.075Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:50.767Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:50.767Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:50.767Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:50.767Z","Price revisited exhaustion level","fail"
"2025-05-27T13:10:51.762Z","exhaustion","LTCUSDT","96.23","sell","92.564","null","96","false","false","2025-05-27T13:10:51.762Z","Price revisited exhaustion level","fail"
